country,source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment,domain,is_green
nz,"{'id': None, 'name': 'Stuff.co.nz'}",,New 0800 number to mop up outstanding Group 3 Covid-19 vaccinations - Stuff.co.nz,Those over 65 or at higher risk of getting sick who are still waiting for the vaccine can now contact a national telephone service for an appointment.,https://www.stuff.co.nz/national/health/coronavirus/125838498/new-0800-number-to-mop-up-outstanding-group-3-covid19-vaccinations,https://resources.stuff.co.nz/content/dam/images/4/y/t/t/y/r/image.related.StuffLandscapeSixteenByNine.1420x800.22x5lu.png/1626960551760.jpg,2021-07-22T17:00:00Z,"People in group 3 still waiting for their Covid-19 vaccination can now contact a new national telephone service to make an appointment.
 The new service means over 65s, people with an underlying hea… [+1645 chars]",2021-07-22 14:58:52.519894,-0.9919407367706299,www.stuff.co.nz,0
nz,"{'id': None, 'name': 'Stuff.co.nz'}",,"Hot property market at turning point, Corelogic says - Stuff.co.nz","Rising mortgage rates will slow the market, but it was already close to a turning point, new analysis from CoreLogic reveals.",https://www.stuff.co.nz/life-style/homed/real-estate/125832886/hot-property-market-at-turning-point-corelogic-says,https://resources.stuff.co.nz/content/dam/images/4/y/s/s/u/c/image.related.StuffLandscapeSixteenByNine.1420x800.22x19y.png/1626983894869.jpg,2021-07-22T17:00:00Z,"Rising mortgage rates will slow the housing market but it was already close to a turning point, new analysis from Corelogic reveals.
 House prices have continued to rise, but the property research c… [+3960 chars]",2021-07-22 14:58:52.519894,0.13406460146903992,www.stuff.co.nz,0
nz,"{'id': None, 'name': 'Otago Daily Times'}",,"Man jailed over biting, molesting woman - Otago Daily Times","A Dunedin man who repeatedly bit a woman on the face then molested her has been jailed for more than two years. In the attack’s aftermath,...",https://www.odt.co.nz/news/dunedin/crime/man-jailed-over-biting-molesting-woman,https://www.odt.co.nz/sites/default/files/styles/odt_story_opengraph_1200w/public/story/2021/07/christopher_boulter.jpg?itok=qQk7bi1C,2021-07-22T16:30:21Z,"A Dunedin man who repeatedly bit a woman on the face then molested her has been jailed for more than two years.In the attacks aftermath, Christopher Mark Boulters victim was left with bruises and tee… [+2229 chars]",2021-07-22 14:58:52.519894,-0.32902135451634723,www.odt.co.nz,0
nz,"{'id': None, 'name': 'Otago Daily Times'}",,Drink-driver caused 'accident upon accident' at Momona - Otago Daily Times,A truck driver who ploughed into nine parked cars near Dunedin Airport was drunk. Michael Roger Wardell (32) appeared in the Dunedin District Court...,https://www.odt.co.nz/news/dunedin/crime/drink-driver-caused-%E2%80%98accident-upon-accident%E2%80%99-momona,https://www.odt.co.nz/sites/default/files/styles/odt_story_opengraph_1200w/public/story/2021/07/pixelated_truck_04_25062021.jpg?itok=jjcAaERd,2021-07-22T16:30:21Z,A truck driver who ploughed into nine parked cars near Dunedin Airport was drunk.Michael Roger Wardell (32) appeared in the Dunedin District Court yesterday where he pleaded guilty to careless drivin… [+1445 chars],2021-07-22 14:58:52.519894,-0.3331465522448222,www.odt.co.nz,0
nz,"{'id': None, 'name': 'New Zealand Herald'}",Julia Gabel,Salmonella testing expanded after bacteria found at three poultry farms - New Zealand Herald,Overall risk to consumers considered low.,https://www.nzherald.co.nz/nz/salmonella-testing-expanded-after-bacteria-found-at-three-poultry-farms/7PRBIUCGJEMC3LNVV2T2GDIXQM/,https://www.nzherald.co.nz/resizer/gx1lTElTtAbLI--BUNZj5_yHtE0=/1200x675/filters:quality(70)/cloudfront-ap-southeast-2.images.arcpublishing.com/nzme/Z2FMMBFOIXY62G525K4GOWV6GI.jpg,2021-07-22T12:22:48Z,New Zealand Food Safety is seeking to determine the extent of salmonella in NZ poultry flocks. Photo / 123rfThe country's food safety body has expanded its testing programme for salmonella to include… [+2913 chars],2021-07-22 14:58:52.519894,-0.01412609176635743,www.nzherald.co.nz,0
nz,"{'id': None, 'name': 'Space.com'}",Doris Elin Urrutia,"Meet SuperBIT, the next-generation space telescope that rides above the clouds on a balloon - Space.com",SuperBIT might be the next best thing in astronomy.,https://www.space.com/balloon-space-telescope-design-superbit,https://cdn.mos.cms.futurecdn.net/dtHTkqZiHBm3bRaPqnv25a-1200-80.jpg,2021-07-22T11:15:27Z,"A new type of space telescope could soar high above Earth
's clouds to view the universe in a more environmentally-friendly and upgradable way than current technologies. 
The Superpressure Balloon-… [+3930 chars]",2021-07-22 14:58:52.519894,0.99115,www.space.com,1
nz,"{'id': 'ign', 'name': 'IGN'}",Matt Purslow,Hades Wins Game of the Year at 2021 Game Developers Choice Awards - IGN - IGN,Hades has taken the highest award at the Game Developers Choice Awards.,https://www.ign.com/articles/hades-game-of-the-year-2021-game-developers-choice-awards,https://assets-prd.ignimgs.com/2021/07/22/hades-1626950694728.jpg?width=1280,2021-07-22T10:49:31Z,"Hades has won the Game of the Year award at the 2021 Game Developer Choice Awards. 
The awards ceremony, which is part of the Game Developers Conference (GDC), honoured Supergiant Games' Greek myth-… [+1897 chars]",2021-07-22 14:58:52.519894,0.99935,www.ign.com,0
nz,"{'id': None, 'name': 'Stuff.co.nz'}",,OlyWhites make perfect start to Tokyo Olympics with famous win over South Korea - Stuff.co.nz,Chris Wood's 76th minute strike gives New Zealand their first-ever win in men's football at an Olympic Games.,https://www.stuff.co.nz/sport/olympics/125835593/olywhites-make-perfect-start-to-tokyo-olympics-with-famous-win-over-south-korea,https://resources.stuff.co.nz/content/dam/images/4/y/t/u/m/0/image.related.StuffLandscapeSixteenByNine.1420x800.22x3d5.png/1626955973206.jpg,2021-07-22T10:31:00Z,"The OlyWhites have made a perfect start to their Tokyo Olympics campaign with a famous win over South Korea.
 Striker Chris Wood scored in the 76th minute to clinch an invaluable 1-0 victory over th… [+1927 chars]",2021-07-22 14:58:52.519894,0.9996,www.stuff.co.nz,0
nz,"{'id': None, 'name': '1News'}",,Family run for cover in South Auckland drive-by shooting - 1News,Tuporo Maroroa says bullets showered the front of their home.,https://www.tvnz.co.nz/one-news/new-zealand/family-run-cover-in-south-auckland-drive-shooting,https://news-image-prod-imgix.tech.tvnz.co.nz/content/dam/images/news/2021/07/22/clendon.jpg.hashed.81ed75c1.desktop.story.share.jpg,2021-07-22T07:31:42Z,"A South Auckland man says he is lucky to be alive after his family home was targeted in an early morning drive-by shooting.
A home targeted in a drive-by shooting in Clendon Park, South Auckland. 
… [+2486 chars]",2021-07-22 14:58:52.519894,0.0,www.tvnz.co.nz,0
nz,"{'id': None, 'name': 'Stuff.co.nz'}",,Tokyo Olympics: AOC boss defends ordering Queensland's premier to attend opening ceremony - Stuff.co.nz,John Coates responds to criticism of his “misogynistic” rebuke for Annastacia Palaszczuk during a press conference.,https://www.stuff.co.nz/sport/olympics/300364232/tokyo-olympics-aoc-boss-defends-ordering-queenslands-premier-to-attend-opening-ceremony,https://resources.stuff.co.nz/content/dam/images/4/y/t/u/j/y/image.related.StuffLandscapeSixteenByNine.1420x800.4ytuiw.png/1626938508570.jpg,2021-07-22T07:21:00Z,Australian Olympic Committee boss John Coates insists his blunt Tokyo opening ceremony directive to Queensland Premier Annastacia Palaszczuk that was labelled 'misogynistic' has been taken out of con… [+3504 chars],2021-07-22 14:58:52.519894,0.0,www.stuff.co.nz,0
nz,"{'id': None, 'name': 'Newshub'}",,"Backlash as Christchurch councillors vote for cheaper 25,000-seat stadium option - Newshub",One dissenting councillor said it's a mistake not to think long-term about what will be a 100-year asset.,https://www.newshub.co.nz/home/new-zealand/2021/07/backlash-as-christchurch-councillors-vote-for-cheaper-25-000-seat-stadium-option.html,https://www.newshub.co.nz/home/new-zealand/2021/07/backlash-as-christchurch-councillors-vote-for-cheaper-25-000-seat-stadium-option/_jcr_content/par/video/image.dynimg.1280.q75.jpg/v1626935084641/Christchurch-Stadium-Supplied-1120.jpg,2021-07-22T06:24:48Z,"That factor played into Christchurch city leaders voting for a 25,000-seat multi-use arena.
The $470 million facility will have a roof, lots of leg space and good viewing opportunities - but not eve… [+1039 chars]",2021-07-22 14:58:52.519894,0.0,www.newshub.co.nz,0
nz,"{'id': None, 'name': '1News'}",,NZ locations make Time's Greatest Places list - 1News,The annual list includes famous destinations and lesser-known locales.,https://www.tvnz.co.nz/one-news/new-zealand/nz-locations-make-times-greatest-places-list,https://news-image-prod-imgix.tech.tvnz.co.nz/content/dam/images/news/2021/07/22/poor_knights.jpg.hashed.d99ffe54.desktop.story.share.jpg,2021-07-22T04:40:01Z,"Northland and Christchurch are among the locations named in Time magazine's third annual list of Greatest Places.
Poor Knights Islands, in Northland. 
 Source: istock.com
The list - made up of des… [+1736 chars]",2021-07-22 14:58:52.519894,0.9988,www.tvnz.co.nz,0
nz,"{'id': None, 'name': 'Newshub'}",,Cabinet meets to discuss trans-Tasman travel bubble as Australian COVID-19 situation worsens - Newshub,"They're discussing travel arrangements with Australia, where the COVID-19 situation continues to deteriorate.",https://www.newshub.co.nz/home/politics/2021/07/cabinet-meets-to-discuss-trans-tasman-travel-bubble-as-australian-covid-19-situation-worsens.html,https://www.newshub.co.nz/home/politics/2021/07/cabinet-meets-to-discuss-trans-tasman-travel-bubble-as-australian-covid-19-situation-worsens/_jcr_content/par/brightcovevideo_1849533978/image.dynimg.1280.q75.jpg/v1626935919239/GETTY_hipkins_ardern_1120.jpg,2021-07-22T03:14:37Z,"Cabinet is meeting to discuss the quarantine-free trans-Tasman travel bubble.
The virtual meeting on Thursday afternoon has been planned for several days, according to a spokesperson, but comes desp… [+1261 chars]",2021-07-22 14:58:52.519894,0.0,www.newshub.co.nz,0
nz,"{'id': None, 'name': 'Newshub'}",,"No new COVID-19 cases in community, three in managed isolation - Newshub",A further three crew members of the Mattina have tested positive.,https://www.newshub.co.nz/home/new-zealand/2021/07/no-new-covid-19-cases-in-community-three-in-managed-isolation.html,https://www.newshub.co.nz/home/new-zealand/2021/07/no-new-covid-19-cases-in-community-three-in-managed-isolation/_jcr_content/par/image.dynimg.1280.q75.jpg/v1626920532194/Coronavirus-getty-generic-covid-covid19-1120.jpg,2021-07-22T02:22:14Z,"There are no new cases of COVID-19 in the community and three in managed isolation.
In addition to the three cases in managed isolation, one person has been classed as a historical case.
New Zealan… [+774 chars]",2021-07-22 14:58:52.519894,-0.00018846955299378632,www.newshub.co.nz,0
nz,"{'id': None, 'name': 'Stuff.co.nz'}",,"Covid-19: New South Wales reports spike of 124 new local cases, as Australia fights outbreak - Stuff.co.nz",Both Victoria and New South Wales have recorded the highest daily number of Covid-19 cases.,https://www.stuff.co.nz/national/health/coronavirus/125828870/covid19-australian-pm-scott-morrison-apologises-for-slow-vaccine-rollout-as-nsw-records-124-new-cases,https://resources.stuff.co.nz/content/dam/images/4/y/t/t/p/6/image.related.StuffLandscapeSixteenByNine.1420x800.22wy6e.png/1626932533926.jpg,2021-07-22T01:52:00Z,"As New South Wales continues to grapple with a deadly Delta outbreak, Prime Minister Scott Morrison has shouldered the blame for the mistakes and delays in countrys Covid-19 vaccination campaign.
 I… [+3624 chars]",2021-07-22 14:58:52.519894,0.08014548654556275,www.stuff.co.nz,0
nz,"{'id': None, 'name': 'NZME'}",,Painfully rare Mercedes-Benz CLK GTR tipped to fetch over $12 million at auction - NZME,Just 26 of these V12-powered racers were built for the road...,https://www.driven.co.nz/news/painfully-rare-mercedes-benz-clk-gtr-tipped-to-fetch-over-12-million-at-auction/,https://www.driven.co.nz/media/100018061/benzo.jpg?width=770,2021-07-21T22:25:20Z,"Long before almost every brand had a car that could hit 100km/h in less than five seconds, this sort of performance was reserved for supercars that were a genuine terror to drive. 
Not only were the… [+2041 chars]",2021-07-22 14:58:52.519894,-0.4957515001296997,www.driven.co.nz,1
nz,"{'id': None, 'name': '1News'}",,Hydrogen plant proposed for Southland - 1News,Contact Energy and Meridian Energy are looking to the future as the closure of Tiwai Point looms.,https://www.tvnz.co.nz/one-news/new-zealand/hydrogen-plant-proposed-southland,https://news-image-prod-imgix.tech.tvnz.co.nz/content/dam/images/news/2021/07/22/Hydrogen.jpg.hashed.5454289b.desktop.story.share.jpg,2021-07-21T22:23:37Z,"As the closure of Bluff's Tiwai Point aluminium smelter looms, Contact Energy and Meridian Energy are looking for partners to develop what they say could be the worlds largest green hydrogen plant.
… [+2794 chars]",2021-07-22 14:58:52.519894,-0.4892996549606323,www.tvnz.co.nz,0
nz,"{'id': None, 'name': 'Forbes'}",Steven Bertoni,Alibaba Cofounder And Brooklyn Nets Owner Launches $220 Million Alliance For Athletic Moon Shots - Forbes,"The Alibaba billionaires have pledged $220 million to fund teams from Stanford, University of Kansas, University of Oregon, UC San Diego, Boston Children's Hospital and the Salk Institute. ""You can get breakthroughs when you cross-pollinate ideas among people…",https://www.forbes.com/sites/stevenbertoni/2021/07/21/alibaba-cofounder-and-brooklyn-nets-owner-launches-220-million-alliance-for-athletic-moon-shots/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60f881d93f3e390e9812e239%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D2095%26cropY1%3D148%26cropY2%3D1327,2021-07-21T20:29:00Z,"The billionaire owners of the NBAs Brooklyn Nets are out to up the performance of the worlds top athletesand the rest of us, too.
Today Joe and Clara Tsai debuted the Wu Tsai Human Performance Allia… [+3663 chars]",2021-07-22 14:58:52.519894,0.0,www.forbes.com,0
nz,"{'id': None, 'name': 'Autocar.co.nz'}",,Incredible Mercedes-Benz CLK GTR heading for auction - NZ Autocar,"These days it seems like a new hypercar is revealed every day, particularly as we approach full electrification. But it was a different story in the 1990s. Back then, any whiff of a new hypercar was something special.",https://www.autocar.co.nz/autocar-news-app/incredible-mercedes-benz-clk-gtr-heading-for-auction,https://www.autocar.co.nz/_News/01-Random/clkgtr1.jpg,2021-07-21T20:14:32Z,"These days it seems like a new hypercar is revealed every day, particularly as we approach full electrification. But it was a different story in the 1990s. Back then, any whiff of a new hypercar was … [+2159 chars]",2021-07-22 14:58:52.519894,0.90425,www.autocar.co.nz,0
nz,"{'id': None, 'name': 'New Zealand Herald'}",,Rugby: Warren Gatland fumes after British and Irish Lions team is leaked to media - New Zealand Herald,"""On purpose or by accident"" - coach Warren Gatland plunged into Lions mystery.",https://www.nzherald.co.nz/sport/rugby-warren-gatland-fumes-after-british-and-irish-lions-team-leaked-to-media/ZIF4TULQ3TDJFIO7T4BHTUAIFE/,https://www.nzherald.co.nz/resizer/TOMJp1fL1JPMeA6PkqXtRUOkf04=/1200x675/filters:quality(70)/cloudfront-ap-southeast-2.images.arcpublishing.com/nzme/FGEJGM2HHFXJ6GAQYBFL75IBAQ.jpg,2021-07-21T19:54:16Z,"Oly Whites ready for Games challenge, Kiwi Olympian reveals miraculous injury recovery, Warriors forced to name patchwork team plus more. Video / NZ Herald Coach Warren Gatland is furious after his B… [+1631 chars]",2021-07-22 14:58:52.519894,-0.4987921714782715,www.nzherald.co.nz,0
nz,"{'id': None, 'name': 'RNZ'}",Gyles Beckford,"FMA warns insurance firms on overcharging customers, poor value products - RNZ","The insurance industry is generally ill-prepared and, in some cases, ignorant and indifferent to improving its conduct and treatment of customers, according to the Financial Markets Authority.",https://www.rnz.co.nz/news/business/447393/fma-warns-insurance-firms-on-overcharging-customers-poor-value-products,https://www.rnz.co.nz/assets/news_crops/70886/eight_col_14501604_l.jpg?1544044538,2021-07-21T17:42:19Z,"The insurance industry is generally ill-prepared and, in some cases, ignorant and indifferent to improving its conduct and treatment of customers, according to the Financial Markets Authority (FMA).… [+4468 chars]",2021-07-22 14:58:52.519894,-0.9993004202842712,www.rnz.co.nz,0
nz,"{'id': None, 'name': 'New Zealand Herald'}",Benedict Brook,Singapore reintroduces Covid-19 restrictions days after relaxing rules - New Zealand Herald,"The nation with a plan to ""live with Covid"" has been forced to dramatically U-turn.",https://www.nzherald.co.nz/world/singapore-reintroduces-covid-19-restrictions-days-after-relaxing-rules/C5H4APVHEQOI5RPX7UCA7TJKFE/,https://www.nzherald.co.nz/resizer/7YnGU6FRfp3qQHv88VdZT6u-YtM=/1200x675/filters:quality(70)/cloudfront-ap-southeast-2.images.arcpublishing.com/nzme/MPDRDEQIOGOGQ2KDL62ZHM6VSQ.jpg,2021-07-21T07:52:30Z,Director-general of the World Health Organisation Dr Tedros Adhanom Ghebreyesus warns that the delta Covid-19 variant is ripping around the world at a scorching pace. Video / WHOThe nation that has d… [+5716 chars],2021-07-22 14:58:52.519894,-0.9706771075725555,www.nzherald.co.nz,0
nz,"{'id': None, 'name': 'Stuff.co.nz'}",,Two Covid-19-positive Mattina crew members back on ship after hospital trip - Stuff.co.nz,"Two of the Covid-19-positive crew members aboard the Mattina were transferred to Southland Hospital, but have now been returned to their ship.",https://www.stuff.co.nz/national/health/coronavirus/125818531/two-covid19positive-mattina-crew-members-back-on-ship-after-hospital-trip,https://resources.stuff.co.nz/content/dam/images/4/y/t/s/k/a/image.related.StuffLandscapeSixteenByNine.1420x800.22wq77.png/1626844797397.jpg,2021-07-21T05:19:00Z,"Two of the Covid-19-positive crew members aboard the Mattina were transferred to Southland Hospital, but have now been returned to their ship.
 The Ministry of Health announced on Wednesday the two … [+4401 chars]",2021-07-22 14:58:52.519894,0.0,www.stuff.co.nz,0
nz,"{'id': None, 'name': '1News'}",,Changes to MIQ for vaccinated travellers 'quite a way' off - Hipkins - 1News,Some countries around the world are trialling reduced MIQ times for Covid-19 vaccinated citizens.,https://www.tvnz.co.nz/one-news/new-zealand/changes-miq-vaccinated-travellers-quite-way-off-hipkins,https://news-image-prod-imgix.tech.tvnz.co.nz/content/dam/images/news/2021/07/21/aucklandarrivalsGetty1920.jpg.hashed.0a1d8f6d.desktop.story.share.jpg,2021-07-21T05:00:59Z,"New Zealand is ""quite a way"" from making changes to managed isolation requirements for vaccinated travellers coming into the country, Covid-19 Response Minister Chris Hipkins said today.   
The arri… [+2838 chars]",2021-07-22 14:58:52.519894,0.0,www.tvnz.co.nz,0
ph,"{'id': None, 'name': 'GSMArena.com'}",Ro,"Poco X3 GT's design confirmed through renders, Dimensity 1100 also verified - GSMArena.com news - GSMArena.com",Poco officially confirms the Dimensity 1100 chipset.,https://www.gsmarena.com/poco_x3_gts_design_confirmed_through_renders_dimensity_1100_also_verified-news-50188.php,https://fdn.gsmarena.com/imgroot/news/21/07/poco-x3-gt-renders-and-teaser/-476x249w4/gsmarena_003.jpg,2021-07-22T19:19:01Z,The Poco X3 GT has been in the rumor mill for quite some time and one of the first things we've heard about the device is that it will come out as an international version of the Xiaomi Redmi Note 10… [+504 chars],2021-07-22 14:58:52.519894,-0.46773046255111694,www.gsmarena.com,1
ph,"{'id': 'wired', 'name': 'Wired'}",Angela Watercutter,Stunning New 'Dune' Trailer Is Begging You to See 'Dune' in Theaters - WIRED,"It might be available on HBO Max, but come on.",https://www.wired.com/story/new-dune-trailer/,"https://media.wired.com/photos/60f992b76a5b5b55c0e349cc/191:100/w_1280,c_limit/Dune_Zendaya.jpg",2021-07-22T16:28:39Z,"If you know anything about Frank Herberts sci-fi novel Dune, besides the fact that its kind of extra, its that the latest film adaptation has been highly anticipated for a long time. Pretty much ever… [+3282 chars]",2021-07-22 14:58:52.519894,-0.9839870631694794,www.wired.com,0
ph,"{'id': None, 'name': 'Philippine Star'}",Iris Gonzales,Stocks rebound as bargain hunters return - Philstar.com,Bargain hunters dominated trades yesterday as investors returned to take advantage of cheap stocks.,https://www.philstar.com/business/2021/07/23/2114379/stocks-rebound-bargain-hunters-return,https://media.philstar.com/photos/2021/07/22/stocks_2021-07-22_19-01-48.jpg,2021-07-22T16:00:00Z,"MANILA, Philippines — Bargain hunters dominated trades yesterday as investors returned to take advantage of cheap stocks.
This sent the benchmark Philippine Stock Exchange index (PSEi) to gain groun… [+1217 chars]",2021-07-22 14:58:52.519894,-0.484820693731308,www.philstar.com,0
ph,"{'id': None, 'name': 'Philippine Star'}",Richmond Mercurio,Government receives 34 bids for PNR-Calamba project - Philstar.com,The Department of Transportation said a total of 34 bids from six local companies and 17 international firms have been received for contract packages of the PNR-Calamba project which is targeted to start construction next year.,https://www.philstar.com/business/2021/07/23/2114382/government-receives-34-bids-pnr-calamba-project,https://media.philstar.com/photos/2021/07/22/pnr_2021-07-22_19-18-43.jpg,2021-07-22T16:00:00Z,"MANILA, Philippines — The Department of Transportation (DOTr) said a total of 34 bids from six local companies and 17 international firms have been received for contract packages of the PNR-Calamba p… [+2092 chars]",2021-07-22 14:58:52.519894,-0.33123117685317993,www.philstar.com,0
ph,"{'id': None, 'name': 'Rappler'}",Reuters,EU has shipped tiny percentage of planned COVID-19 shot donations - Rappler,"As of July 13, European Union countries have donated less than four million shots, an internal document compiled by the European Commission and reviewed by Reuters shows",https://www.rappler.com/world/global-affairs/european-union-shipped-tiny-percentage-planned-covid-19-shot-donations,https://assets2.rappler.com/2021/07/covax-HEALTH-CORONAVIRUS-EU-VACCINES-1626967787100.jpg,2021-07-22T15:34:00Z,"However it has so far delivered only about 800,000 doses, half of which went to its former colonies Senegal, Mauritania, and Burkina Faso, the document shows.",2021-07-22 14:58:52.519894,-0.9919739067554474,www.rappler.com,1
ph,"{'id': None, 'name': 'Mb.com.ph'}",,DOH confirms local transmission of Delta coronavirus variant in PH - Manila Bulletin,The Nation's Leading Newspaper,https://mb.com.ph/2021/07/22/doh-confirms-local-transmission-of-delta-coronavirus-variant-in-ph/,https://mb.com.ph/wp-content/uploads/2021/07/19873.jpeg,2021-07-22T14:59:00Z,"The Department of Health (DOH) confirmed local transmission of the more transmissible Delta variant of the COVID-19 virus in the Philippines.
Following the phylogenetic analysis conducted by the Uni… [+2371 chars]",2021-07-22 14:58:52.519894,0.0,mb.com.ph,1
ph,"{'id': None, 'name': 'Inquirer.net'}",Gabriel Pabico Lalu,"Pagasa warns of floods in various areas in Central, Southern Luzon - INQUIRER.net","MANILA, Philippines — As Typhoon Fabian continues to intensify the southwest monsoon, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa) warned of the",https://www.inquirer.net,https://newsinfo.inquirer.net/files/2021/07/track_fabian-620x507.png,2021-07-22T14:49:00Z,"MANILA, Philippines As Typhoon Fabian continues to intensify the southwest monsoon, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (Pagasa) warned of the possibility… [+2757 chars]",2021-07-22 14:58:52.519894,-0.4813160002231598,www.inquirer.net,1
ph,"{'id': None, 'name': 'Rappler'}",Rappler.com,"Running in 2022 polls, Lacson-Sotto assure they won't neglect Senate jobs | Evening wRap - Rappler",Watch Rappler’s evening newscast with Ryan Macasero,https://www.rappler.com/video/daily-wrap/july-22-2021-evening-edition,https://i.ytimg.com/vi/Qc-6vgcwtpw/maxresdefault.jpg,2021-07-22T13:57:00Z,"Presidential Spokesman Harry Roque on Thursday, July 22, says President Rodrigo Duterte will not cooperate with the International Criminal Court or ICC despite what the Supreme Court says.",2021-07-22 14:58:52.519894,0.0,www.rappler.com,1
ph,"{'id': None, 'name': 'Businessmirror.com.ph'}",Samuel Medenilla,POEA bars deployment of OFWs to Myanmar | Samuel Medenilla - Business Mirror,The Philippine Overseas Employment Administration (POEA) has imposed a totaldeployment ban on the processing and deployment of all overseas Filipino workers(OFWs) to Myanmar due to a Covid-19 outbreak in the country and the critical situation of itshealthcare…,https://businessmirror.com.ph/2021/07/22/poea-bars-deployment-of-ofws-to-myanmar/,https://businessmirror.com.ph/wp-content/uploads/2021/01/A8-4-Myanmar.jpg,2021-07-22T13:30:25Z,The Philippine Overseas Employment Administration (POEA) has imposed a totaldeployment ban on the processing and deployment of all overseas Filipino workers(OFWs) to Myanmar due to a Covid-19 outbrea… [+1238 chars],2021-07-22 14:58:52.519894,-0.4985494613647461,businessmirror.com.ph,1
ph,"{'id': None, 'name': 'GMA News'}",,WHO warns of ‘long-term’ COVID-19 impact on mental health - GMA News Online,"The mental health impact of the pandemic will be &quot;long-term and far-reaching,&quot; the World Health Organization said Thursday, as experts and leaders called for action on COVID-linked anxiety and stress.",https://www.gmanetwork.com/news/lifestyle/healthandwellness/796415/who-warns-of-long-term-covid-19-impact-on-mental-health/story/,https://images.gmanews.tv/webpics/2021/07/000_9DZ4WA_2021_07_07_17_38_13.jpg,2021-07-22T12:45:30Z,"ATHENS, Greece — The mental health impact of the pandemic will be ""long-term and far-reaching,"" the World Health Organization said Thursday, as experts and leaders called for action on COVID-linked a… [+1635 chars]",2021-07-22 14:58:52.519894,-0.981037974357605,www.gmanetwork.com,0
ph,"{'id': None, 'name': 'Businessmirror.com.ph'}",Jovee Marie de la Cruz,Batasan on weekend lockdown ahead of Duterte's last Sona - Business Mirror,"The Batasang Pambansa Complex will be placed on lockdown this coming weekend in preparation for the last State of the Nation Address (Sona) of President Duterte on Monday. House Sergeant-at-Arms Ret. Police Major General Mao Aplasca said the lower chamber, in…",https://businessmirror.com.ph/2021/07/22/batasan-on-weekend-lockdown-ahead-of-dutertes-last-sona/,https://businessmirror.com.ph/wp-content/uploads/2020/07/top03-072920.jpg,2021-07-22T12:22:10Z,"The Batasang Pambansa Complex will be placed on lockdown this coming weekend in preparation for the last State of the Nation Address (Sona) of President Duterte on Monday.
House Sergeant-at-Arms Ret… [+3372 chars]",2021-07-22 14:58:52.519894,-0.26189661190509794,businessmirror.com.ph,1
ph,"{'id': None, 'name': 'ESPN'}",Kevin Pelton,What copycat teams can learn from these topsy-turvy NBA playoffs - ESPN Philippines,Teams like the Suns and Hawks created a new roadmap to playoff success. Kevin Pelton breaks down why following it could be a mistake.,https://tv5.espn.com/nba/insider/story/_/id/31856741/what-copycat-teams-learn-topsy-turvy-nba-playoffs,https://a.espncdn.com/combiner/i?img=%2Fphoto%2F2021%2F0718%2Fr881537_1296x729_16%2D9.jpg,2021-07-22T12:11:12Z,"What lessons from this year's NBA playoffs might teams try to apply in the offseason?
For the other 29 teams, the goal is to get where the Milwaukee Bucks did earlier this week -- hoisting the Larry… [+8489 chars]",2021-07-22 14:58:52.519894,-0.00023698682785033842,tv5.espn.com,0
ph,"{'id': None, 'name': 'Manilastandard.net'}",,Ayala unit breaks ground on P2B cancer hospital - manilastandard.net,"AC Health, the healthcare arm of Ayala Corp., on Thursday broke ground on a P2-billion cancer hospital in Taguig City.",https://manilastandard.net/index.php/business/corporate/360430/ayala-unit-breaks-ground-on-p2b-cancer-hospital.html,https://manilastandard.net/panel/_files/modbuild/wp-images/wp-content/uploads/2021/07/e7e1b_ayala_big.jpg,2021-07-22T12:10:00Z,"6th Floor Universal Re Bldg., 106 Paseo De Roxas cor. Perea Street, Legaspi Village, 1226 Makati City Philippines
Trunklines: 832-5554, 832-5556, 832-5558",2021-07-22 14:58:52.519894,0.0,manilastandard.net,1
ph,"{'id': None, 'name': 'SlashGear'}",Satsuki Then,New data on nighttime weather on Venus gathered using infrared sensors - SlashGear,"Astronomers have been studying various planets in our solar system for generations. While modern scientific instruments and telescopes have given us detailed information on planets, such as Venus, …",https://www.slashgear.com/new-data-on-nighttime-weather-on-venus-gathered-using-infrared-sensors-22683428/,https://cdn.slashgear.com/wp-content/uploads/2021/07/venus-weather.jpg,2021-07-22T11:39:00Z,"Astronomers have been studying various planets in our solar system for generations. While modern scientific instruments and telescopes have given us detailed information on planets, such as Venus, so… [+2202 chars]",2021-07-22 14:58:52.519894,0.4033198347409566,www.slashgear.com,1
